date,id,temperature,high_temperature,low_temperature,precipitation,hours_of_sunlight,global_irradiance,deepest_snow,amount_of_snowfall,wind_velocity,humidity,atmospheric_pressure,degree_of_cloudiness,weather_06-18,weather_18-06
2015-10-18,sakura,17.4,22.8,12.1,0.0,6.5,,,,2.5,,,,,
2015-10-19,sakura,16.4,23.0,10.8,0.0,10.3,,,,1.9,,,,,
2015-10-20,sakura,17.1,23.6,11.8,0.0,5.4,,,,1.3,,,,,
2015-10-21,sakura,15.9,19.7,12.4,0.0,4.5,,,,3.2,,,,,
2015-10-22,sakura,15.5,20.5,10.2,0.0,4.0,,,,2.5,,,,,
2015-10-23,sakura,16.1,20.6,12.5,0.0,1.5,,,,2.4,,,,,
2015-10-24,sakura,17.6,23.6,10.7,0.0,8.8,,,,2.0,,,,,
2015-10-25,sakura,15.6,19.6,12.3,0.0,10.4,,,,3.3,,,,,
2015-10-26,sakura,13.1,20.3,6.2,0.0,10.0,,,,1.5,,,,,
2015-10-27,sakura,17.4,24.3,8.9,0.0,8.9,,,,3.1,,,,,
2015-10-28,sakura,20.0,25.3,16.3,0.0,6.3,,,,2.5,,,,,
2015-10-29,sakura,16.0,18.0,13.6,0.0,1.4,,,,2.8,,,,,
2015-10-30,sakura,15.7,21.6,11.6,0.0,4.9,,,,1.0,,,,,
2015-10-31,sakura,12.8,15.9,9.3,0.0,0.0,,,,3.0,,,,,
2015-11-01,sakura,11.7,17.9,5.0,0.0,8.8,,,,1.3,,,,,
2015-11-02,sakura,12.2,14.2,10.4,22.0,0.0,,,,2.2,,,,,
2015-11-03,sakura,14.3,19.7,9.2,0.0,5.6,,,,1.7,,,,,
2015-11-04,sakura,12.5,19.8,6.0,0.0,9.7,,,,1.0,,,,,
2015-11-05,sakura,13.3,22.2,6.8,0.0,9.1,,,,0.9,,,,,
2015-11-06,sakura,13.3,21.4,7.0,0.0,9.3,,,,1.0,,,,,
2015-11-07,sakura,14.6,20.5,8.7,0.0,4.5,,,,2.5,,,,,
2015-11-08,sakura,14.4,17.3,11.7,19.0,0.0,,,,1.2,,,,,
2015-11-09,sakura,21.0,23.5,17.2,0.5,0.0,,,,4.4,,,,,
2015-11-10,sakura,16.8,20.0,13.6,8.0,0.0,,,,2.8,,,,,
2015-11-11,sakura,13.0,17.1,8.8,0.0,6.2,,,,2.3,,,,,
2015-11-12,sakura,12.0,15.9,9.3,0.0,4.1,,,,3.5,,,,,
2015-11-13,sakura,12.7,15.9,9.6,0.0,0.7,,,,3.4,,,,,
2015-11-14,sakura,13.9,16.5,11.2,18.5,0.0,,,,2.5,,,,,
2015-11-15,sakura,14.8,18.7,10.6,11.0,1.6,,,,1.0,,,,,
2015-11-16,sakura,15.5,21.4,9.3,0.0,7.9,,,,1.4,,,,,
2015-11-17,sakura,18.4,23.0,14.6,3.0,4.7,,,,2.0,,,,,
2015-11-18,sakura,16.3,20.4,12.8,12.0,2.2,,,,2.8,,,,,
2015-11-19,sakura,13.0,16.9,8.1,9.0,7.0,,,,4.8,,,,,
2015-11-20,sakura,12.1,13.8,7.9,2.5,0.0,,,,1.6,,,,,
2015-11-21,sakura,13.4,17.8,8.5,0.0,5.1,,,,1.6,,,,,
2015-11-22,sakura,12.1,15.3,8.8,0.0,0.0,,,,2.5,,,,,
2015-11-23,sakura,11.3,12.2,9.6,1.0,0.0,,,,2.6,,,,,
2015-11-24,sakura,13.4,18.2,10.3,2.5,3.0,,,,1.9,,,,,
2015-11-25,sakura,8.3,10.9,5.3,6.5,0.0,,,,4.1,,,,,
2015-11-26,sakura,7.7,11.7,5.1,24.0,0.5,,,,2.5,,,,,
2015-11-27,sakura,8.3,14.9,1.7,0.0,9.1,,,,1.6,,,,,
2015-11-28,sakura,6.7,15.5,0.0,0.0,9.1,,,,1.0,,,,,
2015-11-29,sakura,8.3,14.4,0.8,0.0,6.4,,,,1.6,,,,,
2015-11-30,sakura,8.8,15.7,3.8,0.0,5.7,,,,1.4,,,,,
2015-12-01,sakura,8.2,15.6,1.3,0.0,9.1,,,,1.5,,,,,
2015-12-02,sakura,8.0,11.2,3.0,1.0,0.0,,,,1.8,,,,,
2015-12-03,sakura,9.9,11.5,8.2,15.5,0.0,,,,1.3,,,,,
2015-12-04,sakura,9.7,13.4,2.2,0.0,9.1,,,,4.5,,,,,
2015-12-05,sakura,7.3,16.1,-0.4,0.0,9.1,,,,1.3,,,,,
2015-12-06,sakura,8.7,13.5,2.4,0.0,5.1,,,,2.0,,,,,
2015-12-07,sakura,7.3,12.5,3.2,0.0,7.2,,,,2.7,,,,,
2015-12-08,sakura,6.5,11.4,3.4,0.0,0.7,,,,3.3,,,,,
2015-12-09,sakura,5.2,12.8,-0.4,0.0,8.8,,,,0.9,,,,,
2015-12-10,sakura,7.4,13.2,0.3,0.0,3.0,,,,0.8,,,,,
2015-12-11,sakura,16.4,23.2,7.6,18.5,4.4,,,,5.2,,,,,
2015-12-12,sakura,10.4,14.3,4.9,0.0,7.3,,,,2.9,,,,,
2015-12-13,sakura,9.5,11.7,6.3,2.0,0.0,,,,2.2,,,,,
2015-12-14,sakura,10.9,13.5,9.5,0.5,0.5,,,,3.8,,,,,
2015-12-15,sakura,10.6,14.1,8.2,0.0,1.9,,,,1.8,,,,,
2015-12-16,sakura,11.6,17.8,5.7,0.0,7.5,,,,1.8,,,,,
2015-12-17,sakura,8.9,11.8,3.3,0.5,1.2,,,,1.6,,,,,
2015-12-18,sakura,4.8,10.5,-0.3,0.0,9.0,,,,1.3,,,,,
2015-12-19,sakura,4.6,11.3,-1.1,0.0,8.9,,,,1.7,,,,,
2015-12-20,sakura,4.2,11.8,-2.6,0.0,8.6,,,,1.0,,,,,
2015-12-21,sakura,6.7,11.4,2.9,0.0,0.5,,,,1.1,,,,,
2015-12-22,sakura,6.8,14.3,-0.3,0.0,8.5,,,,2.0,,,,,
2015-12-23,sakura,5.1,7.3,1.1,3.0,0.0,,,,1.7,,,,,
2015-12-24,sakura,8.8,13.3,5.4,6.5,0.7,,,,2.2,,,,,
2015-12-25,sakura,9.7,14.4,6.3,0.0,6.4,,,,1.8,,,,,
2015-12-26,sakura,7.0,13.1,2.0,0.0,7.2,,,,1.5,,,,,
2015-12-27,sakura,4.8,10.6,-0.6,0.0,4.8,,,,1.9,,,,,
2015-12-28,sakura,2.4,10.1,-3.0,0.0,6.9,,,,1.1,,,,,
2015-12-29,sakura,2.7,10.1,-3.0,0.0,8.9,,,,1.5,,,,,
2015-12-30,sakura,3.7,10.2,-1.6,0.0,7.3,,,,1.3,,,,,
2014-01-01,setagaya,,,,0.0,,,,,,,,,,
2014-01-02,setagaya,,,,0.0,,,,,,,,,,
2014-01-03,setagaya,,,,0.0,,,,,,,,,,
2014-01-04,setagaya,,,,0.0,,,,,,,,,,
2014-01-05,setagaya,,,,0.0,,,,,,,,,,
2014-01-06,setagaya,,,,0.0,,,,,,,,,,
2014-01-07,setagaya,,,,0.0,,,,,,,,,,
2014-01-08,setagaya,,,,15.0,,,,,,,,,,
2014-01-09,setagaya,,,,3.0,,,,,,,,,,
2014-01-10,setagaya,,,,0.0,,,,,,,,,,
2014-01-11,setagaya,,,,0.0,,,,,,,,,,
2014-01-12,setagaya,,,,0.0,,,,,,,,,,
2014-01-13,setagaya,,,,0.0,,,,,,,,,,
2014-01-14,setagaya,,,,0.0,,,,,,,,,,
2014-01-15,setagaya,,,,0.0,,,,,,,,,,
2014-01-16,setagaya,,,,0.0,,,,,,,,,,
2014-01-17,setagaya,,,,0.0,,,,,,,,,,
2014-01-18,setagaya,,,,0.0,,,,,,,,,,
2014-01-19,setagaya,,,,0.0,,,,,,,,,,
2014-01-20,setagaya,,,,0.0,,,,,,,,,,
2014-01-21,setagaya,,,,1.5,,,,,,,,,,
2014-01-22,setagaya,,,,1.5,,,,,,,,,,
2014-01-23,setagaya,,,,0.0,,,,,,,,,,
2014-01-24,setagaya,,,,0.0,,,,,,,,,,
2014-01-25,setagaya,,,,0.0,,,,,,,,,,
2014-01-26,setagaya,,,,0.0,,,,,,,,,,
2014-01-27,setagaya,,,,0.0,,,,,,,,,,
2014-01-28,setagaya,,,,0.0,,,,,,,,,,
2014-01-29,setagaya,,,,0.0,,,,,,,,,,
2014-01-30,setagaya,,,,2.0,,,,,,,,,,
2014-01-31,setagaya,,,,0.0,,,,,,,,,,
2014-02-01,setagaya,,,,0.0,,,,,,,,,,
2014-02-02,setagaya,,,,0.0,,,,,,,,,,
2014-02-03,setagaya,,,,0.0,,,,,,,,,,
2014-02-04,setagaya,,,,4.0,,,,,,,,,,
2014-02-05,setagaya,,,,0.0,,,,,,,,,,
2014-02-06,setagaya,,,,0.0,,,,,,,,,,
2014-02-07,setagaya,,,,0.0,,,,,,,,,,
2014-02-08,setagaya,,,,35.0,,,,,,,,,,
2014-02-09,setagaya,,,,1.0,,,,,,,,,,
2014-02-10,setagaya,,,,0.0,,,,,,,,,,
2014-02-11,setagaya,,,,0.0,,,,,,,,,,
2014-02-12,setagaya,,,,0.0,,,,,,,,,,
2014-02-13,setagaya,,,,0.0,,,,,,,,,,
2014-02-14,setagaya,,,,40.0,,,,,,,,,,
2014-02-15,setagaya,,,,60.0,,,,,,,,,,
2014-02-16,setagaya,,,,0.0,,,,,,,,,,
2014-02-17,setagaya,,,,0.0,,,,,,,,,,
2014-02-18,setagaya,,,,0.0,,,,,,,,,,
2014-02-19,setagaya,,,,0.0,,,,,,,,,,
2014-02-20,setagaya,,,,0.0,,,,,,,,,,
2014-02-21,setagaya,,,,0.0,,,,,,,,,,
2014-02-22,setagaya,,,,0.0,,,,,,,,,,
2014-02-23,setagaya,,,,0.0,,,,,,,,,,
2014-02-24,setagaya,,,,0.0,,,,,,,,,,
2014-02-25,setagaya,,,,0.0,,,,,,,,,,
2014-02-26,setagaya,,,,0.0,,,,,,,,,,
2014-02-27,setagaya,,,,13.0,,,,,,,,,,
2014-02-28,setagaya,,,,16.5,,,,,,,,,,
2014-03-01,setagaya,,,,1.0,,,,,,,,,,
2014-03-02,setagaya,,,,13.5,,,,,,,,,,
2014-03-03,setagaya,,,,1.0,,,,,,,,,,
2014-03-04,setagaya,,,,0.5,,,,,,,,,,
2014-03-05,setagaya,,,,36.5,,,,,,,,,,
2014-03-06,setagaya,,,,0.0,,,,,,,,,,
2014-03-07,setagaya,,,,0.0,,,,,,,,,,
2014-03-08,setagaya,,,,0.0,,,,,,,,,,
2014-03-09,setagaya,,,,0.0,,,,,,,,,,
2014-03-10,setagaya,,,,0.0,,,,,,,,,,
2014-03-11,setagaya,,,,0.0,,,,,,,,,,
2014-03-12,setagaya,,,,0.0,,,,,,,,,,
2014-03-13,setagaya,,,,38.0,,,,,,,,,,
2014-03-14,setagaya,,,,0.0,,,,,,,,,,
2014-03-15,setagaya,,,,0.0,,,,,,,,,,
2014-03-16,setagaya,,,,0.0,,,,,,,,,,
2014-03-17,setagaya,,,,0.0,,,,,,,,,,
2014-03-18,setagaya,,,,0.0,,,,,,,,,,
2014-03-19,setagaya,,,,0.0,,,,,,,,,,
2014-03-20,setagaya,,,,18.0,,,,,,,,,,
2014-03-21,setagaya,,,,0.5,,,,,,,,,,
2014-03-22,setagaya,,,,0.0,,,,,,,,,,
2014-03-23,setagaya,,,,0.0,,,,,,,,,,
2014-03-24,setagaya,,,,0.0,,,,,,,,,,
2014-03-25,setagaya,,,,0.0,,,,,,,,,,
2014-03-26,setagaya,,,,0.0,,,,,,,,,,
2014-03-27,setagaya,,,,7.0,,,,,,,,,,
2014-03-28,setagaya,,,,0.0,,,,,,,,,,
2014-03-29,setagaya,,,,0.0,,,,,,,,,,
2014-03-30,setagaya,,,,20.0,,,,,,,,,,
2014-03-31,setagaya,,,,0.0,,,,,,,,,,
2014-04-01,setagaya,,,,0.0,,,,,,,,,,
2014-04-02,setagaya,,,,0.5,,,,,,,,,,
2014-04-03,setagaya,,,,58.5,,,,,,,,,,
2014-04-04,setagaya,,,,25.5,,,,,,,,,,
2014-04-05,setagaya,,,,0.0,,,,,,,,,,
2014-04-06,setagaya,,,,7.0,,,,,,,,,,
2014-04-07,setagaya,,,,0.0,,,,,,,,,,
2014-04-08,setagaya,,,,0.0,,,,,,,,,,
2014-04-09,setagaya,,,,0.0,,,,,,,,,,
2014-04-10,setagaya,,,,0.0,,,,,,,,,,
2014-04-11,setagaya,,,,0.0,,,,,,,,,,
2014-04-12,setagaya,,,,0.0,,,,,,,,,,
2014-04-13,setagaya,,,,0.0,,,,,,,,,,
2014-04-14,setagaya,,,,0.0,,,,,,,,,,
2014-04-15,setagaya,,,,0.0,,,,,,,,,,
2014-04-16,setagaya,,,,0.0,,,,,,,,,,
2014-04-17,setagaya,,,,0.0,,,,,,,,,,
2014-04-18,setagaya,,,,2.0,,,,,,,,,,
2014-04-19,setagaya,,,,0.0,,,,,,,,,,
2014-04-20,setagaya,,,,0.5,,,,,,,,,,
2014-04-21,setagaya,,,,7.0,,,,,,,,,,
2014-04-22,setagaya,,,,2.5,,,,,,,,,,
2014-04-23,setagaya,,,,0.5,,,,,,,,,,
2014-04-24,setagaya,,,,0.0,,,,,,,,,,
2014-04-25,setagaya,,,,0.0,,,,,,,,,,
2014-04-26,setagaya,,,,0.0,,,,,,,,,,
2014-04-27,setagaya,,,,0.0,,,,,,,,,,
2014-04-28,setagaya,,,,0.0,,,,,,,,,,
2014-04-29,setagaya,,,,0.0,,,,,,,,,,
2014-04-30,setagaya,,,,29.5,,,,,,,,,,
2014-05-01,setagaya,,,,10.5,,,,,,,,,,
2014-05-02,setagaya,,,,0.0,,,,,,,,,,
2014-05-03,setagaya,,,,0.0,,,,,,,,,,
2014-05-04,setagaya,,,,0.0,,,,,,,,,,
2014-05-05,setagaya,,,,0.0,,,,,,,,,,
2014-05-06,setagaya,,,,0.0,,,,,,,,,,
2014-05-07,setagaya,,,,0.0,,,,,,,,,,
2014-05-08,setagaya,,,,0.0,,,,,,,,,,
2014-05-09,setagaya,,,,0.0,,,,,,,,,,
2014-05-10,setagaya,,,,0.0,,,,,,,,,,
2014-05-11,setagaya,,,,0.0,,,,,,,,,,
2014-05-12,setagaya,,,,2.0,,,,,,,,,,
2014-05-13,setagaya,,,,5.0,,,,,,,,,,
2014-05-14,setagaya,,,,0.0,,,,,,,,,,
2014-05-15,setagaya,,,,1.5,,,,,,,,,,
2014-05-16,setagaya,,,,0.0,,,,,,,,,,
2014-05-17,setagaya,,,,0.0,,,,,,,,,,
2014-05-18,setagaya,,,,0.0,,,,,,,,,,
2014-05-19,setagaya,,,,0.0,,,,,,,,,,
2014-05-20,setagaya,,,,1.0,,,,,,,,,,
2014-05-21,setagaya,,,,38.0,,,,,,,,,,
2014-05-22,setagaya,,,,13.0,,,,,,,,,,
2014-05-23,setagaya,,,,0.5,,,,,,,,,,
2014-05-24,setagaya,,,,0.0,,,,,,,,,,
2014-05-25,setagaya,,,,0.0,,,,,,,,,,
2014-05-26,setagaya,,,,4.0,,,,,,,,,,
2014-05-27,setagaya,,,,22.5,,,,,,,,,,
2014-05-28,setagaya,,,,0.0,,,,,,,,,,
2014-05-29,setagaya,,,,0.0,,,,,,,,,,
2014-05-30,setagaya,,,,0.0,,,,,,,,,,
2014-05-31,setagaya,,,,0.0,,,,,,,,,,
2014-06-01,setagaya,,,,0.0,,,,,,,,,,
2014-06-02,setagaya,,,,0.0,,,,,,,,,,
2014-06-03,setagaya,,,,0.0,,,,,,,,,,
2014-06-04,setagaya,,,,0.0,,,,,,,,,,
2014-06-05,setagaya,,,,27.5,,,,,,,,,,
2014-06-06,setagaya,,,,128.0,,,,,,,,,,
2014-06-07,setagaya,,,,81.0,,,,,,,,,,
2014-06-08,setagaya,,,,35.0,,,,,,,,,,
2014-06-09,setagaya,,,,50.5,,,,,,,,,,
2014-06-10,setagaya,,,,23.0,,,,,,,,,,
2014-06-11,setagaya,,,,20.5,,,,,,,,,,
2014-06-12,setagaya,,,,21.0,,,,,,,,,,
2014-06-13,setagaya,,,,19.0,,,,,,,,,,
2014-06-14,setagaya,,,,0.0,,,,,,,,,,
2014-06-15,setagaya,,,,0.0,,,,,,,,,,
2014-06-16,setagaya,,,,0.0,,,,,,,,,,
2014-06-17,setagaya,,,,0.0,,,,,,,,,,
2014-06-18,setagaya,,,,0.0,,,,,,,,,,
2014-06-19,setagaya,,,,0.0,,,,,,,,,,
2014-06-20,setagaya,,,,0.0,,,,,,,,,,
2014-06-21,setagaya,,,,0.0,,,,,,,,,,
2014-06-22,setagaya,,,,18.0,,,,,,,,,,
2014-06-23,setagaya,,,,0.0,,,,,,,,,,
2014-06-24,setagaya,,,,9.0,,,,,,,,,,
2014-06-25,setagaya,,,,0.5,,,,,,,,,,
2014-06-26,setagaya,,,,0.0,,,,,,,,,,
2014-06-27,setagaya,,,,3.0,,,,,,,,,,
2014-06-28,setagaya,,,,14.5,,,,,,,,,,
2014-06-29,setagaya,,,,19.0,,,,,,,,,,
2014-06-30,setagaya,,,,0.0,,,,,,,,,,
2014-07-01,setagaya,,,,0.5,,,,,,,,,,
2014-07-02,setagaya,,,,0.0,,,,,,,,,,
2014-07-03,setagaya,,,,0.5,,,,,,,,,,
2014-07-04,setagaya,,,,5.0,,,,,,,,,,
2014-07-05,setagaya,,,,6.0,,,,,,,,,,
2014-07-06,setagaya,,,,0.0,,,,,,,,,,
2014-07-07,setagaya,,,,8.5,,,,,,,,,,
2014-07-08,setagaya,,,,0.0,,,,,,,,,,
2014-07-09,setagaya,,,,13.0,,,,,,,,,,
2014-07-10,setagaya,,,,8.5,,,,,,,,,,
2014-07-11,setagaya,,,,9.5,,,,,,,,,,
2014-07-12,setagaya,,,,0.0,,,,,,,,,,
2014-07-13,setagaya,,,,0.0,,,,,,,,,,
2014-07-14,setagaya,,,,0.0,,,,,,,,,,
2014-07-15,setagaya,,,,0.0,,,,,,,,,,
2014-07-16,setagaya,,,,0.0,,,,,,,,,,
2014-07-17,setagaya,,,,0.0,,,,,,,,,,
2014-07-18,setagaya,,,,1.0,,,,,,,,,,
2014-07-19,setagaya,,,,1.0,,,,,,,,,,
2014-07-20,setagaya,,,,18.0,,,,,,,,,,
2014-07-21,setagaya,,,,0.0,,,,,,,,,,
2014-07-22,setagaya,,,,0.0,,,,,,,,,,
2014-07-23,setagaya,,,,0.0,,,,,,,,,,
2014-07-24,setagaya,,,,47.0,,,,,,,,,,
2014-07-25,setagaya,,,,0.0,,,,,,,,,,
2014-07-26,setagaya,,,,0.0,,,,,,,,,,
2014-07-27,setagaya,,,,10.0,,,,,,,,,,
2014-07-28,setagaya,,,,0.0,,,,,,,,,,
2014-07-29,setagaya,,,,0.0,,,,,,,,,,
2014-07-30,setagaya,,,,0.0,,,,,,,,,,
2014-07-31,setagaya,,,,0.0,,,,,,,,,,
2014-08-01,setagaya,,,,0.0,,,,,,,,,,
2014-08-02,setagaya,,,,0.0,,,,,,,,,,
2014-08-03,setagaya,,,,0.0,,,,,,,,,,
2014-08-04,setagaya,,,,0.0,,,,,,,,,,
2014-08-05,setagaya,,,,0.0,,,,,,,,,,
2014-08-06,setagaya,,,,0.0,,,,,,,,,,
2014-08-07,setagaya,,,,0.0,,,,,,,,,,
2014-08-08,setagaya,,,,0.0,,,,,,,,,,
2014-08-09,setagaya,,,,1.5,,,,,,,,,,
2014-08-10,setagaya,,,,44.5,,,,,,,,,,
2014-08-11,setagaya,,,,0.0,,,,,,,,,,
2014-08-12,setagaya,,,,0.0,,,,,,,,,,
2014-08-13,setagaya,,,,0.0,,,,,,,,,,
2014-08-14,setagaya,,,,9.0,,,,,,,,,,
2014-08-15,setagaya,,,,0.0,,,,,,,,,,
2014-08-16,setagaya,,,,0.0,,,,,,,,,,
2014-08-17,setagaya,,,,0.0,,,,,,,,,,
2014-08-18,setagaya,,,,0.0,,,,,,,,,,
2014-08-19,setagaya,,,,0.0,,,,,,,,,,
2014-08-20,setagaya,,,,0.0,,,,,,,,,,
2014-08-21,setagaya,,,,0.0,,,,,,,,,,
2014-08-22,setagaya,,,,0.0,,,,,,,,,,
2014-08-23,setagaya,,,,0.5,,,,,,,,,,
2014-08-24,setagaya,,,,0.0,,,,,,,,,,
2014-08-25,setagaya,,,,0.5,,,,,,,,,,
2014-08-26,setagaya,,,,0.0,,,,,,,,,,
2014-08-27,setagaya,,,,10.0,,,,,,,,,,
2014-08-28,setagaya,,,,4.0,,,,,,,,,,
2014-08-29,setagaya,,,,2.5,,,,,,,,,,
2014-08-30,setagaya,,,,30.0,,,,,,,,,,
2014-08-31,setagaya,,,,0.0,,,,,,,,,,
2014-09-01,setagaya,,,,48.0,,,,,,,,,,
2014-09-02,setagaya,,,,0.5,,,,,,,,,,
2014-09-03,setagaya,,,,0.0,,,,,,,,,,
2014-09-04,setagaya,,,,0.0,,,,,,,,,,
2014-09-05,setagaya,,,,0.0,,,,,,,,,,
2014-09-06,setagaya,,,,12.0,,,,,,,,,,
2014-09-07,setagaya,,,,7.0,,,,,,,,,,
2014-09-08,setagaya,,,,2.0,,,,,,,,,,
2014-09-09,setagaya,,,,2.0,,,,,,,,,,
2014-09-10,setagaya,,,,2.0,,,,,,,,,,
2014-09-11,setagaya,,,,8.0,,,,,,,,,,
2014-09-12,setagaya,,,,0.0,,,,,,,,,,
2014-09-13,setagaya,,,,0.0,,,,,,,,,,
2014-09-14,setagaya,,,,0.0,,,,,,,,,,
2014-09-15,setagaya,,,,0.0,,,,,,,,,,
2014-09-16,setagaya,,,,0.0,,,,,,,,,,
2014-09-17,setagaya,,,,0.0,,,,,,,,,,
2014-09-18,setagaya,,,,0.0,,,,,,,,,,
2014-09-19,setagaya,,,,0.0,,,,,,,,,,
2014-09-20,setagaya,,,,0.0,,,,,,,,,,
2014-09-21,setagaya,,,,0.0,,,,,,,,,,
2014-09-22,setagaya,,,,3.0,,,,,,,,,,
2014-09-23,setagaya,,,,0.0,,,,,,,,,,
2014-09-24,setagaya,,,,2.0,,,,,,,,,,
2014-09-25,setagaya,,,,7.5,,,,,,,,,,
2014-09-26,setagaya,,,,0.0,,,,,,,,,,
2014-09-27,setagaya,,,,0.0,,,,,,,,,,
2014-09-28,setagaya,,,,0.0,,,,,,,,,,
2014-09-29,setagaya,,,,0.0,,,,,,,,,,
2014-09-30,setagaya,,,,0.0,,,,,,,,,,
2014-10-01,setagaya,,,,0.0,,,,,,,,,,
2014-10-02,setagaya,,,,0.5,,,,,,,,,,
2014-10-03,setagaya,,,,0.0,,,,,,,,,,
2014-10-04,setagaya,,,,0.0,,,,,,,,,,
2014-10-05,setagaya,,,,177.0,,,,,,,,,,
2014-10-06,setagaya,,,,136.0,,,,,,,,,,
2014-10-07,setagaya,,,,0.0,,,,,,,,,,
2014-10-08,setagaya,,,,0.0,,,,,,,,,,
2014-10-09,setagaya,,,,2.0,,,,,,,,,,
2014-10-10,setagaya,,,,0.0,,,,,,,,,,
2014-10-11,setagaya,,,,0.0,,,,,,,,,,
2014-10-12,setagaya,,,,0.0,,,,,,,,,,
2014-10-13,setagaya,,,,34.5,,,,,,,,,,
2014-10-14,setagaya,,,,3.0,,,,,,,,,,
2014-10-15,setagaya,,,,10.0,,,,,,,,,,
2014-10-16,setagaya,,,,0.5,,,,,,,,,,
2014-10-17,setagaya,,,,0.0,,,,,,,,,,
2014-10-18,setagaya,,,,0.0,,,,,,,,,,
2014-10-19,setagaya,,,,0.0,,,,,,,,,,
2014-10-20,setagaya,,,,0.0,,,,,,,,,,
2014-10-21,setagaya,,,,0.0,,,,,,,,,,
2014-10-22,setagaya,,,,25.0,,,,,,,,,,
2014-10-23,setagaya,,,,7.5,,,,,,,,,,
2014-10-24,setagaya,,,,0.0,,,,,,,,,,
2014-10-25,setagaya,,,,0.0,,,,,,,,,,
2014-10-26,setagaya,,,,0.0,,,,,,,,,,
2014-10-27,setagaya,,,,0.0,,,,,,,,,,
2014-10-28,setagaya,,,,0.0,,,,,,,,,,
2014-10-29,setagaya,,,,0.0,,,,,,,,,,
2014-10-30,setagaya,,,,0.0,,,,,,,,,,
2014-10-31,setagaya,,,,0.5,,,,,,,,,,
2014-11-01,setagaya,,,,10.0,,,,,,,,,,
2014-11-02,setagaya,,,,0.0,,,,,,,,,,
2014-11-03,setagaya,,,,0.0,,,,,,,,,,
2014-11-04,setagaya,,,,0.0,,,,,,,,,,
2014-11-05,setagaya,,,,0.0,,,,,,,,,,
2014-11-06,setagaya,,,,2.5,,,,,,,,,,
2014-11-07,setagaya,,,,0.0,,,,,,,,,,
2014-11-08,setagaya,,,,0.0,,,,,,,,,,
2014-11-09,setagaya,,,,3.0,,,,,,,,,,
2014-11-10,setagaya,,,,0.0,,,,,,,,,,
2014-11-11,setagaya,,,,0.0,,,,,,,,,,
2014-11-12,setagaya,,,,2.5,,,,,,,,,,
2014-11-13,setagaya,,,,0.0,,,,,,,,,,
2014-11-14,setagaya,,,,0.0,,,,,,,,,,
2014-11-15,setagaya,,,,0.0,,,,,,,,,,
2014-11-16,setagaya,,,,0.0,,,,,,,,,,
2014-11-17,setagaya,,,,0.0,,,,,,,,,,
2014-11-18,setagaya,,,,0.0,,,,,,,,,,
2014-11-19,setagaya,,,,0.0,,,,,,,,,,
2014-11-20,setagaya,,,,16.0,,,,,,,,,,
2014-11-21,setagaya,,,,0.0,,,,,,,,,,
2014-11-22,setagaya,,,,0.0,,,,,,,,,,
2014-11-23,setagaya,,,,0.0,,,,,,,,,,
2014-11-24,setagaya,,,,0.0,,,,,,,,,,
2014-11-25,setagaya,,,,9.0,,,,,,,,,,
2014-11-26,setagaya,,,,42.0,,,,,,,,,,
2014-11-27,setagaya,,,,2.5,,,,,,,,,,
2014-11-28,setagaya,,,,0.0,,,,,,,,,,
2014-11-29,setagaya,,,,13.5,,,,,,,,,,
2014-11-30,setagaya,,,,1.0,,,,,,,,,,
2014-12-01,setagaya,,,,15.0,,,,,,,,,,
2014-12-02,setagaya,,,,0.0,,,,,,,,,,
2014-12-03,setagaya,,,,0.0,,,,,,,,,,
2014-12-04,setagaya,,,,4.5,,,,,,,,,,
2014-12-05,setagaya,,,,0.0,,,,,,,,,,
2014-12-06,setagaya,,,,0.0,,,,,,,,,,
2014-12-07,setagaya,,,,0.0,,,,,,,,,,
2014-12-08,setagaya,,,,0.0,,,,,,,,,,
2014-12-09,setagaya,,,,0.0,,,,,,,,,,
2014-12-10,setagaya,,,,0.0,,,,,,,,,,
2014-12-11,setagaya,,,,3.0,,,,,,,,,,
2014-12-12,setagaya,,,,0.0,,,,,,,,,,
2014-12-13,setagaya,,,,0.0,,,,,,,,,,
2014-12-14,setagaya,,,,0.0,,,,,,,,,,
2014-12-15,setagaya,,,,0.0,,,,,,,,,,
2014-12-16,setagaya,,,,16.5,,,,,,,,,,
2014-12-17,setagaya,,,,0.0,,,,,,,,,,
2014-12-18,setagaya,,,,0.0,,,,,,,,,,
2014-12-19,setagaya,,,,0.0,,,,,,,,,,
2014-12-20,setagaya,,,,18.5,,,,,,,,,,
2014-12-21,setagaya,,,,0.0,,,,,,,,,,
2014-12-22,setagaya,,,,0.0,,,,,,,,,,
2014-12-23,setagaya,,,,0.0,,,,,,,,,,
2014-12-24,setagaya,,,,0.0,,,,,,,,,,
2014-12-25,setagaya,,,,0.0,,,,,,,,,,
2014-12-26,setagaya,,,,0.0,,,,,,,,,,
2014-12-27,setagaya,,,,0.0,,,,,,,,,,
2014-12-28,setagaya,,,,0.0,,,,,,,,,,
2014-12-29,setagaya,,,,7.0,,,,,,,,,,
2014-12-30,setagaya,,,,0.0,,,,,,,,,,
2014-12-31,setagaya,,,,0.0,,,,,,,,,,
2015-01-01,setagaya,,,,0.0,,,,,,,,,,
2015-01-02,setagaya,,,,0.0,,,,,,,,,,
2015-01-03,setagaya,,,,0.0,,,,,,,,,,
2015-01-04,setagaya,,,,0.0,,,,,,,,,,
